Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
52,46,2805.9806221339795
40,35,497.8806174357112
31,17,2471.6487908194404
37,45,2040.7779415667915
15,46,3987.0651773624113
39,46,2983.5408121701857
53,45,1988.7933156132362
22,13,3081.0176895449886
42,45,3849.810513091309
56,27,4275.3805039764775
40,17,2676.2586954902417
50,13,3224.8091597082503
14,13,2477.7484429285946
15,13,2604.384665702315
18,27,3113.244704176762
26,10,246.89777018236123
58,18,1550.8570961569244
19,13,988.6830199139212
26,17,1787.2351343025766
24,27,3857.844146159183
49,18,1837.3640125445395
32,45,1565.2913068461662
36,17,2661.4817778434126
17,10,820.8919997078417
22,13,1532.706819808764
26,18,2855.4967381049955
15,27,4333.989265070448
16,18,1776.453399054817
54,27,3478.338418791339
36,13,1302.5064307715625
28,45,1873.5071085778313
9,13,542.4514435051663
29,17,1628.6043213154476
8,13,1744.5610148748488
59,18,1167.974800643074
23,27,2711.3218606235896
15,18,1082.1941487773483
47,13,1403.1997221106003
53,19,1377.8841907267108
59,18,4680.859052742963
53,35,566.7511581248566
51,17,2969.369547513248
4,49,702.765458544048
51,49,3087.8967224761345
14,35,2231.981407251941
6,45,3517.6249785974533
25,46,3008.2914392848224
49,35,1240.933765560645
15,35,2009.1123737423754
43,18,1714.0950154761138
18,49,3063.7687288441984
31,13,3706.994991003344
57,35,1751.5931427183718
4,19,1293.3036864877174
54,46,2080.182648000495
41,13,3462.696268873723
1,45,1563.626059327285
3,45,1673.5865881034401
28,45,2021.9668204047784
37,17,1852.0767671356525
3,17,3146.585097514283
51,27,3405.928551401016
40,17,1346.5666204114955
32,49,1667.503105355558
49,27,2600.242706759158
54,17,400.4578909005379
9,17,101.45878359914263
45,18,4484.841861464074
23,18,3352.391604589243
59,17,1422.8944751625095
8,46,2078.9258862642832
16,49,2509.686017524889
16,18,3283.340065786563
32,35,2303.9476207746584
22,13,335.87941397970803
31,18,2929.5794834928834
58,49,2769.0434748301127
48,13,2730.4583235965997
36,49,1452.228220495404
30,35,993.0895164150855
3,19,2248.450336535464
28,27,3473.643715413493
35,17,2678.109945534764
15,27,5030.935330566854
33,19,673.1130908865769
56,10,592.5430239234754
56,46,932.2689630262005
30,46,799.0484889924303
15,17,966.0292135814536
44,18,2878.8984073148044
1,13,2055.2737926637024
3,17,1794.3108096058313
50,27,2980.252222213571
16,10,1776.6896158996108
60,46,1773.4160584323745
3,45,2338.553706591145
56,18,4733.668907538642
33,45,692.9814270739078
27,35,1422.5520630817127
22,46,3628.101613730443
24,45,2623.3995853888423
38,49,1008.4451637651865
48,13,2275.173538166473
58,18,3147.2300326179384
32,46,1472.5355286115328
29,45,4035.8841562498446
39,18,1799.300831428255
38,17,1272.6070068483832
47,13,1447.9240771563618
27,27,2039.8362351424335
57,27,4580.586367832888
55,46,2420.7732632469015
6,18,2254.306889966854
1,19,817.9368145298847
55,45,2984.1867913822184
52,49,2844.648338540839
15,45,1147.3688975102536
30,27,2160.1244344444285
42,27,2020.832123959342
28,35,758.7558727809635
34,49,1757.6775645174994
12,27,3562.2818301196794
13,19,101.31561223432163
7,19,790.3168212154358
28,35,2669.5611428737407
10,17,2146.358820116507
25,13,2467.774774556365
38,10,2389.6543523538066
13,49,3625.986450840631
20,27,2851.179559188432
53,35,2882.5981038764694
31,13,1931.7362698973511
1,17,2323.5003627886235
37,46,4136.098127555569
42,49,2906.8212053084353
16,18,2682.5609129833842
41,13,504.2010067541248
34,13,3382.370405270608
15,18,2912.415005897098
42,19,593.3358686964359
51,35,3226.4994184975294
36,17,1075.1386625996838
60,49,1601.2213079976036
3,35,1542.7349918838308
55,45,4087.4600527621797
1,10,1510.524862578896
58,13,2236.471529764539
21,17,3431.3886543107865
41,19,1632.3755372317057
10,45,2812.109884334874
53,46,2742.4399008307855
28,18,3458.6954264799274
44,45,1462.862986302896
20,18,1033.2650465111205
44,17,1229.2436781622046
17,49,3797.313538682168
1,17,1140.804392341336
12,27,4751.784267194573
35,18,1014.6358178269079
47,19,1275.7695520917875
53,35,1575.0543507467987
45,13,1211.1586013210158
42,10,331.32128328197746
4,46,2905.687989206097
30,27,5299.969232617429
19,13,2361.3369790910438
57,13,2550.2701025674046
25,13,1346.873238024078
22,46,892.0369859636864
51,13,1658.9522128863678
48,27,3365.2436094493496
39,35,2797.7640181763813
48,10,2170.9271501865037
23,27,4384.24443817227
35,27,2028.169245416425
1,35,2971.459511668853
20,10,-584.109697628355
35,35,845.9679241331039
32,46,1587.249079527569
24,46,2874.2417239952965
42,35,1674.9946481868888
46,46,1814.8484540370405
15,13,1928.2706717621268
8,19,-678.2622099232924
50,49,1645.67530833486
36,13,1652.940699587783
57,27,2277.5868615623062
21,18,1170.4701477443605
16,27,3048.4969147289303
9,27,2081.056530548298
1,10,1313.7160515827543
33,17,3673.706180350454
12,17,1211.7462444782773
7,13,1124.7950949819965
48,10,1544.4753599970375
55,35,678.5617005410793
8,13,690.0584906550737
34,35,3560.2721065302367
33,46,1785.2725833934264
13,45,532.9974998574469
12,49,4106.293771227562
6,49,2800.135256818062
16,19,2095.868465062002
36,46,2767.2842430450073
36,49,3229.499569008063
13,45,1445.5895181619308
17,35,334.4517618402226
56,45,2987.8329645032786
9,35,2450.4575413815073
2,17,2093.5258655733624
34,18,2234.5587760752187
11,49,1721.5930062033958
9,17,2762.3220810391285
29,27,3295.3727116500877
19,17,2103.5753273286487
15,17,85.13645069015797
38,46,3727.1137475766755
14,27,3813.257840662415
48,10,18.887411897412903
12,13,3293.331896845815
43,45,2809.6147590593264
17,19,1139.8901149766482
5,35,3611.0771739179772
10,45,2964.087244109447
6,17,137.68417327393968
32,18,2388.8173836278784
56,49,3051.4705820504532
36,18,3262.0308184779014
16,10,-86.85174165188914
10,18,897.6234670703607
37,17,1027.4446512741729
31,10,2052.7281072785
49,49,2522.591500941893
15,45,2362.776450044139
32,19,1765.9453229301523
59,27,2700.081377260768
29,49,2608.4468693880117
37,19,1744.205930810884
14,18,2852.5770667080637
2,27,4838.2047979732215
8,35,2702.904131299648
6,45,3844.6529188022314
31,49,1644.399683583601
31,18,2131.4564843979306
58,17,2199.767498763721
53,27,2352.9081548567005
50,46,3194.3516420878223
42,49,3766.1189819650613
17,45,2335.9262019233283
51,18,4695.025159834058
41,10,1093.3082326819501
29,17,372.28160623282815
8,19,1218.8355122221521
40,27,2822.7478409846117
14,18,2950.394734952272
47,46,3344.0427711781376
3,35,3399.5007763096137
13,19,1621.9618368185113
13,10,2360.2373189683053
52,46,2994.8981306182736
11,13,2705.432722044843
8,13,2192.0629327874935
28,18,2914.774802038715
29,45,4017.6034162254255
29,27,5458.248261724149
2,13,618.9911856320794
56,10,1611.8902008147113
54,49,2299.548348474714
51,35,1749.5631167196243
38,13,1064.9772582436349
20,18,4386.198875706527
53,13,1659.2712894736128
13,49,4115.171172441364
58,35,3255.840840457432
31,19,-370.5411549041539
35,18,2449.494357654308
37,18,3589.374990201984
7,27,4767.105874846378
20,45,2906.4189193641996
59,35,2571.3179400620975
17,17,15.347538333428247
28,35,2280.4556175769667
35,17,1839.028748080409
36,13,217.41572926406138
34,18,3051.5236020752614
51,45,4296.5011033019755
31,35,2517.784891995221
4,35,1307.723974665521
14,49,921.3580966951906
36,10,1334.7867808450385
39,19,714.2242344282392
57,49,1977.8957267729265
57,46,2401.005201037844
18,46,1683.8416791483996
5,18,2747.918655471344
47,35,1787.858302813247
46,35,2093.8293450770166
29,45,929.3129217631265
9,18,2149.4437167355727
6,27,4921.012295190353
19,10,1048.833000204804
15,17,1866.533060379189
51,13,2462.1588219435134
54,13,1436.7317799813409
1,13,3229.650302205495
7,45,2962.437341145986
50,35,1731.8480167346797
40,35,434.40252787996656
10,18,3080.2488181061835
51,13,2922.2706547519056
17,45,1003.3436735212657
21,35,2841.509230376354
4,45,1503.5464805686793
23,13,1555.821629789325
24,46,1435.4437033896525
56,27,3363.878404250486
51,49,1329.7449590715814
58,27,3062.979913313272
20,13,515.543436883521
51,18,2558.829775177915
16,27,2771.527762534812
40,49,1245.892891068937
17,35,465.67145127498884
56,35,2846.7379072693075
32,19,1073.439467757358
2,49,3670.799885445421
39,27,3986.9853121819315
35,17,491.1986360819876
42,19,2166.494535173231
23,46,1758.5521559930216
10,46,1787.2881789138755
11,13,1179.530607498249
6,46,2388.4377989346654
5,35,3824.808779033113
2,10,1440.6401596725598
6,49,2198.9536763008
56,35,3480.7643637347983
2,35,1374.7031828858799
6,35,2555.734076894477
14,45,2313.9108358104277
12,17,3047.7345079796123
36,46,879.8650552893275
21,27,5390.602762361085
40,45,2396.8286458874422
54,19,770.1269546434639
9,18,3163.3257218367116
30,49,4396.394665004729
55,27,2099.5855277590813
58,18,2357.336558116888
39,13,2576.213041351327
28,49,3180.174357565843
8,17,3052.6350651702114
35,45,2892.446555533824
22,49,861.4509132558076
34,35,2189.880462893825
15,18,4321.6507886940635
34,10,2296.8038809927803
45,35,1777.7300786670257
4,27,1954.0853689403634
22,18,3790.7876471865293
45,17,1220.0936947871737
43,27,4857.731579158285
60,46,3526.2291949367464
17,27,5127.323494571362
54,17,1575.6379820606003
55,13,1813.0841616850084
6,17,2026.4494340111214
48,27,4888.278257392594
58,27,5115.811979791878
25,45,3215.7179038505974
50,45,1676.7122300361743
35,35,2411.916140866582
9,45,3445.242125011481
16,13,1023.8191213476231
11,45,977.1983263098903
47,27,3687.1305728859015
42,10,594.256912054979
55,27,2955.7120357870567
8,49,2028.3584236932747
57,45,3864.203857397727
12,18,3713.1684451847636
59,17,467.7826604775544
53,46,744.4671169513597
51,10,-632.0306664073566
56,17,2433.7620399567304
12,35,554.5251721514021
15,35,459.99698240293515
19,46,3952.481269776974
15,45,2412.188458796081
25,19,115.47667459978561
57,18,2350.1072262934003
33,10,2018.2996863762467
34,27,5132.075583034443
4,45,1909.8791042544613
35,19,-206.42060719750702
31,35,2438.699432230334
56,35,1316.7415543738962
53,46,2744.089430976582
39,35,3204.241387956714
17,19,236.62927730180377
20,46,1962.1702363642266
41,18,2976.3418465371547
52,35,592.1056378977112
39,35,2123.9221856110003
47,45,2806.4414432094295
13,10,-1021.7991923156767
39,10,-143.81747885971959
28,10,582.1883117797786
9,45,1912.3828962530897
51,46,1807.4684464561606
49,18,1133.4597652028442
23,13,2357.149403239334
1,35,2370.1264937857095
12,27,3032.0423997474218
28,19,767.1207433409875
37,18,1778.6514250256173
2,46,1542.330956596284
37,46,773.7892819580059
43,46,2336.0376898239165
8,10,2098.0793315809096
34,19,2483.850851018069
19,49,3221.0358966402264
55,18,1231.4136452298453
27,49,3939.7192374857405
57,45,2444.8358628510114
47,35,2417.2534511316694
15,27,2365.118064935954
5,18,2727.640120363692
46,46,1636.854091459113
27,27,2862.060952438436
51,45,1940.2935941975388
33,13,377.7306578430041
16,27,2255.4039598607746
20,19,710.4604589032294
36,49,741.5051500168977
15,27,3805.8363158025186
52,10,-145.18533064767075
22,27,4352.645526133943
15,45,2336.539059169961
13,13,2635.9790509004224
4,17,1392.401112989081
31,19,2261.5150132017648
59,27,2933.9758862359163
29,46,2684.136102812385
15,35,2175.204655449719
41,49,2619.798466046189
48,49,1969.7149092687496
39,13,563.1607259418954
8,13,3601.277773426269
21,49,2031.567738385792
58,35,965.9428316176784
8,10,1226.1736984872894
47,45,2018.363291052162
18,19,1149.7788808444159
41,13,1316.7481036697254
27,13,3765.4632729893738
43,35,2901.9250476708044
49,45,1427.8319057897597
55,18,3221.962487046433
49,27,2154.783487185538
22,27,4759.567682441777
15,18,1569.1172354685038
54,17,2378.8317629393387
5,13,206.74681553415098
45,46,3895.8506764081276
57,49,2207.590180516864
41,10,2252.580920044951
21,46,1833.6982018676676
51,46,771.5259644095593
33,46,1845.9211062045429
38,46,3875.654670386368
56,45,3163.380740037713
41,17,1445.8032633921448
60,27,2913.8891248420687
47,45,3300.142508269987
1,13,2290.430485874314
8,46,1517.1923003387737
38,27,2194.2826625378093
32,17,1961.1670600567509
34,49,2068.6203878504834
47,19,2833.2835294383976
18,35,2710.720765242816
39,19,1646.5078342455693
55,35,1913.0862563174783
35,49,1255.6781176660616
44,35,3536.2745408468027
1,18,3943.10977670106
39,13,2699.3306293225005
32,18,2874.5993283930125
33,27,3231.429296041146
50,49,1638.2072068529747
47,18,2065.1848763085172
57,49,2740.14869057899
44,13,2900.8221792470445
59,18,1687.7053249369585
3,27,5025.999009853544
46,45,2993.2718803869307
39,45,2833.4382615498876
36,35,1104.00093681696
55,35,2776.4273842175467
50,10,-505.215502541301
60,13,2206.4837178661815
54,49,3959.979607981989
59,17,151.22322083024324
7,13,2836.8956206720954
51,10,-1047.9322712174292
14,17,1233.9277172388643
21,45,3029.1454357659677
40,35,861.5938071685057
5,35,2149.0920511960485
13,27,3466.7111836941467
34,27,3796.9668944253035
55,18,2493.0615872541234
43,18,3048.633993082445
58,18,2257.9453998177896
60,45,3778.5881541269428
31,17,2196.529033365717
47,13,2762.968698003805
60,19,-430.6674299320355
6,18,4445.235927985452
26,27,3305.305563059943
59,49,1768.0114122898553
9,46,650.2419167578294
6,17,3602.548442019386
44,46,1897.3626884799537
19,17,3282.184982314543
22,17,337.79481255253154
54,27,4197.060900139686
25,45,2955.1929315383495
59,17,2727.9326141407673
37,17,2521.1948246337615
56,35,696.1938093094834
44,35,2661.6303745455475
26,10,1854.0878034244613
43,18,4238.968950372609
33,45,1610.2660183927828
53,27,3807.71027902904
56,10,833.0464753164208
15,49,2623.0531487417547
33,17,1251.459076738211
39,10,306.46851369480055
19,17,243.78382420280263
1,35,2751.547876920449
12,35,3360.1416418778654
18,18,1331.0460619550877
19,17,1322.921640445812
42,49,848.905703046524
10,46,1871.7212035204611
44,17,354.31084005770913
10,46,2713.0593381024146
13,49,1897.3219831409056
52,13,3688.1250489612685
56,45,1819.075464050638
43,10,166.28642662059065
29,35,2647.9471963431283
6,13,3749.4659497004004
50,35,1305.3241287168785
59,13,3457.991942792859
40,27,1999.3104418217745
50,17,2597.1109426999783
51,17,2757.791917887793
30,18,2012.344745272758
15,13,1177.9265387148407
12,45,899.0523999629083
46,17,3610.063242709797
49,10,-101.6728429597872
57,46,2494.84414542253
59,17,1110.554020267141
9,18,4408.151245582156
30,35,1727.805744641249
9,17,2085.756209863536
17,27,2984.9142988021686
42,13,1144.7321342694063
2,19,495.22825313615476
34,13,2500.1004633049392
38,45,3025.098859336684
33,46,2599.7789757659934
29,17,892.7386910640164
27,35,646.931687334243
40,13,1275.7355059094848
22,13,355.20847361958954
51,17,1429.0191410587367
20,18,3537.470295071239
50,35,1723.7431900016318
2,49,788.6216303397703
49,17,1811.059715695416
26,49,2706.508103597569
52,35,1723.59669796446
59,49,928.0980630839506
25,35,3312.5085123102144
23,27,2008.1935953884322
53,18,2242.1442894799193
19,17,1511.0033212394464
22,46,1906.053366210706
41,13,1333.003703682205
12,17,3319.5224392107457
17,13,2773.9744913873305
11,45,3503.222556765212
51,35,2149.024503057893
49,10,24.563921059311042
56,13,1594.773991702527
13,27,3315.264772806412
60,35,1819.215696710232
38,49,4189.780779218484
29,13,2098.834500667726
13,27,3954.2717712315707
26,18,2633.577592269729
31,10,1095.5241140862333
14,35,943.3702928545324
34,45,2804.524132017345
26,13,2176.9182361395247
38,45,2676.6304053101885
11,46,1822.4009739595213
60,27,3396.296522884043
21,27,2154.1725537970588
12,27,4396.954246180505
47,46,3592.332157156621
57,45,2330.723858180616
14,45,1817.8391063389654
53,46,3156.062824817522
28,18,3981.568232441903
19,35,1972.7170934654196
54,19,1548.5410100096117
8,46,1260.5589764075994
5,18,2773.032324907031
59,46,2126.587973484654
5,35,1344.70308855672
24,18,1234.3426484558272
42,18,3144.6045505360325
53,35,735.971992164749
45,19,1601.1675470460702
46,46,1982.8914356590599
20,10,2321.2883761425983
11,10,-558.4485168670542
8,35,2612.766993584604
17,35,461.6489891226108
32,18,2880.3069207448943
42,35,2409.528580789913
1,35,2436.1881305502707
55,49,4303.925266672957
25,18,1864.3285234384057
14,17,2158.8543958245446
10,46,3665.283103034607
11,35,1897.9793321374605
38,18,1303.4162233853363
30,17,2342.962343819635
15,17,2417.9126677493605
55,18,1471.5229418776107
12,35,2074.725490063565
21,18,4381.857576471196
56,35,3170.4466498027186
10,17,1624.1797410449358
32,45,3033.294060290245
51,18,2190.473743826219
50,18,2968.6047693607707
19,49,4009.2186476129527
21,17,1122.4372546889936
31,35,2188.74999090392
2,13,3722.0649753987627
29,45,2722.377041395331
17,46,3560.3205404136434
12,45,2981.32248292584
53,27,3979.2371455524353
30,49,2866.144535157381
56,27,3337.279464881487
27,18,2415.304010314061
18,17,2136.0643847234123
52,19,2894.7593232885993
25,27,4414.127095922102
13,49,955.5669373567155
57,19,2466.2457853437745
40,46,1533.0323625132269
14,19,-542.3204561997507
19,45,3021.629036781847
28,19,1209.0064446286203
13,18,2958.9973943309565
48,13,1029.752008425492
7,18,2741.9895579305876
20,46,2010.5550699324008
12,10,53.140073410139166
24,13,2216.514353109441
59,49,3746.163688050548
57,45,1951.5224398478304
16,27,1961.4337346969146
17,46,2376.839459606936
15,18,3389.9784023543684
24,49,1777.6689307521706
47,46,1756.07534167912
10,49,1193.4262567320816
37,18,1953.0972539171235
43,27,5171.448741999184
36,17,1020.4975858946472
14,45,1308.3476582281696
32,13,3151.5326626170254
38,19,1842.7486437439186
57,17,1931.2889624881782
41,19,1910.9519287125306
56,49,1327.7642066729118
13,27,3416.316259186171
55,35,2177.3139401782423
49,45,2624.568764918761
29,10,-738.0504931069447
3,13,2961.2608739616867
45,49,1696.0838996389743
38,10,2423.139485573875
56,46,1048.4126780980296
48,45,3232.873783684896
3,49,2999.8228093606426
56,10,311.1631067008391
43,27,3055.1995316485163
27,17,1168.0626374296535
3,46,3322.355781625546
23,10,-926.5752409419531
22,45,667.7150812707498
42,13,1428.8120308258794
24,46,1528.045305700844
60,35,2814.6543033492244
8,13,2537.548372213503
59,18,1398.1114393431867
60,10,2234.9251628963275
27,17,1870.1528176390884
14,18,1569.9539391232715
20,13,609.5567524983155
29,18,4531.439684225236
56,46,1559.0113420243702
20,19,-67.56559450137433
28,27,5062.3976227184585
1,18,2705.0049896084506
3,46,3163.2496038257514
22,49,3606.013106365239
21,35,2143.4484804901463
31,45,2409.024801252208
21,35,2101.6089535679935
22,27,2185.7891709595433
8,35,1294.2932636182572
17,18,2824.0200548122934
30,17,1056.0282161583436
50,46,1658.7560499569395
42,49,2930.1749909596647
12,35,3119.082840262392
18,27,3241.9084342497936
23,19,2174.31183692308
12,13,3534.4923784972552
40,18,2822.597365070232
48,35,1194.9559064224409
54,13,2311.4961124399338
16,10,-1068.467998473366
45,18,4264.819966088722
52,46,2722.5802557429743
1,17,626.7647478881602
52,13,3433.1371638216087
58,17,2608.7543494318725
2,45,1574.5591413903344
28,13,3593.1980518230093
19,35,1822.4939309370106
46,27,2573.249816010242
43,49,1975.6940315328256
39,13,580.0028103226766
55,49,955.8664667170804
7,46,1903.5616013491021
8,46,2353.05563522033
56,19,-363.81033245185586
45,45,898.2163486028446
17,18,3466.4762093054014
44,46,1516.0289359408075
28,27,4261.80334714876
36,49,3431.6873498595696
7,45,1690.353660579411
36,45,1939.0470938424255
11,46,978.9779745865333
40,49,2673.8712765294886
18,49,1639.2293091421361
54,17,2241.1688040961935
42,45,1477.3767988480445
39,10,-357.03509053483117
9,27,3099.384859164941
8,10,813.4148445895773
8,35,3278.0259443145114
20,17,85.75764130919629
35,35,793.0363254451702
58,18,3385.5964602704457
58,46,1878.2333648785147
27,46,1666.329103508937
32,19,228.90043318340736
26,35,3875.8933986553056
31,46,1508.8186786221013
11,18,3788.718978237471
58,17,1147.7834735984675
33,45,3388.16898590083
16,49,3186.8983279000267
29,10,2610.494631150581
18,19,-423.05811796424155
11,49,3611.894267410581
42,17,1767.9839167238988
23,46,2635.3918543138766
55,27,5251.341074650469
46,13,3798.172161401363
1,46,3157.3127799947615
5,45,2324.0386005585665
43,17,2357.1199364701415
12,10,1240.7137490277553
1,13,3534.8476897025785
13,46,2071.482027011204
19,17,3386.54647313446
56,19,1556.5882239900645
6,10,1375.0097514516035
56,27,3467.985373179311
45,45,1913.9334803954198
16,19,-573.004069040692
32,46,1816.0438040377844
7,46,2030.952062464442
14,45,2257.8631381666087
46,27,3732.5903733860887
7,35,3148.612716418301
41,46,1817.6609659499336
60,18,2864.7915633614607
38,17,3470.3093751568813
15,46,1319.0567756502146
60,13,1707.557743112185
55,35,3479.6830721630677
2,10,-239.11619677023123
39,49,3766.1463991684345
34,35,1138.287952421199
20,27,4297.697408108064
2,27,2898.8900043716008
40,17,1773.0756411863304
43,46,2965.8869850804635
58,17,1038.7315501077878
59,35,615.8293753105879
30,17,1088.2342164737793
14,17,1084.523706398224
28,18,2128.072716854707
16,18,1765.5431526843877
19,35,741.6958561299091
21,46,636.485674076335
59,27,4949.328164464459
3,45,2785.9280717767347
33,10,1733.2243730626108
42,35,453.55593289330386
59,35,1110.8688888591169
31,35,2038.7868613672158
50,35,3374.637734650464
39,46,905.9471810564762
55,13,1743.918723236547
36,19,784.9293252997306
5,27,2535.225539455169
45,27,3268.6946204166798
39,45,724.3650700841133
37,10,289.54424983551917
60,27,4196.403994670982
35,46,2031.8562371202638
6,46,1893.158224936804
42,18,2796.7827526015208
37,49,3278.926576350528
14,45,626.2872186275806
51,49,1038.1208080883748
33,17,2207.708777199133
8,13,1427.1331937799036
36,10,1186.579758669763
22,19,166.30629840578104
44,13,1820.0139892860116
56,19,143.38352728303585
47,10,578.5436582374275
27,10,2.300322245295092
10,49,896.2682211186659
40,45,1332.5914339373849
41,13,3089.090429581297
38,27,3165.6366415702014
12,27,3017.358751897514
52,17,1061.4842821923048
20,27,4137.659639150505
16,27,1967.7821176984098
32,17,1133.5960509379056
32,49,1240.7423481746446
39,18,3156.7819158243583
34,17,2251.3290593753436
14,35,519.7166645996629
55,17,3154.1584138653097
50,10,1430.4313597773137
13,49,2801.8749167439305
1,13,2062.3558212946814
54,17,2247.784298960335
13,45,2032.278010910271
18,27,4237.996522503229
41,13,2246.2710162162443
52,27,3872.8760450650425
55,35,523.0921452053014
9,46,2172.6699993049456
19,35,1541.9575793846184
12,18,2772.8691774651575
15,19,2619.364052446119
36,45,882.6547665953942
25,35,2606.9946094385978
6,49,3205.7935131946706
60,46,3088.12097503708
49,13,2028.8901565059905
17,35,2776.7908451841527
6,18,2843.7434309924333
45,13,2318.8880505208285
47,19,1498.8846067935835
6,45,4032.461305716014
21,10,393.644870225781
27,13,283.40334677299256
40,49,2501.968118762965
53,46,2868.4206153403748
23,49,992.2674552650368
16,46,1745.103247768911
26,45,4015.0457625695535
13,10,-944.9046440025224
14,49,2667.8970474252105
10,45,1850.996533177915
16,49,3130.820703057295
20,35,1765.0506373966928
43,35,521.3419736823478
32,27,3200.0984342145393
23,46,2751.9518327204423
24,35,575.4397517482369
34,27,4240.972281821012
31,13,3230.216711452884
33,18,2061.7576133766906
26,46,1976.1590809037175
20,27,4196.413271486285
5,35,1279.3004611915467
22,18,2708.5503637669835
56,46,2055.7444770357324
19,27,3444.395836871764
39,45,877.0035570705206
52,18,1535.3109231887966
50,35,2791.3256455881406
42,35,2231.1625493287634
53,13,1997.2008341892843
11,17,1118.2836396383882
11,27,3775.987820724057
60,17,1516.6301330770211
36,17,-6.11417335715646
25,18,3361.740190986646
23,46,3041.1277225880754
5,35,2248.837673757301
6,18,2323.3827486743858
52,17,1989.2499448094695
7,18,1676.6863771213984
17,45,667.186635493262
22,45,2586.065710057328
41,18,3533.7778621447296
38,35,627.0849156864122
52,46,1203.8101454951834
58,19,2400.361534006483
16,45,2944.7971480561814
18,17,395.9087021869266
22,18,2970.6197473482944
43,35,2678.0583224063657
34,27,5073.30357510045
56,46,1157.659364790189
34,46,1915.7053543614547
1,35,644.6612595313957
4,35,341.3377207976994
4,35,675.0364999088908
51,49,2172.9508185305285
26,17,2589.1535187127865
4,49,2323.1151732548124
43,18,4143.942511009318
28,10,965.0756778602465
6,17,1393.0816501133568
23,18,2342.81199263318
36,19,1744.7116343644404
56,18,1412.52860458965
10,27,4083.830101025943
14,45,2809.7125622441795
18,45,1408.0480404330674
8,17,1000.4780404019745
43,35,3626.304079279642
33,10,282.23918383513274
24,10,868.2946384345626
5,46,1602.0023905789399
41,35,1686.0918524991844
11,18,3125.3359103152807
5,35,339.44155206311257
44,18,3516.0873944807504
32,49,1593.67158979529
18,27,3636.83631584711
43,35,3760.3591752609846
19,13,1500.8551697333296
31,35,2812.8791926381477
48,45,946.2635288762256
24,17,948.2932204508468
46,49,2064.822477146444
23,17,1818.2398766612928
14,18,2818.2108041223532
30,49,3096.6957963612376
28,18,2328.2294016650812
24,35,2072.0958366653736
33,49,1707.8901340982266
32,46,3033.054192671521
16,45,3302.556319180804
26,46,2544.137901951238
29,18,1260.8325603687076
20,45,2757.857802482772
46,46,3039.685995849661
28,45,2958.366116715509
48,45,1735.6953416355627
36,13,1779.8676278268908
14,18,1052.643184149822
23,17,2906.931382255412
56,13,621.1247959985869
48,10,-179.67399823810115
48,46,2419.9519043659325
29,49,1126.6579801414118
22,18,1320.089845821371
1,13,2077.5027199603605
43,45,3940.473236510282
3,35,2153.8426807380356
11,27,4216.391711117034
41,27,4536.487546013901
38,17,2168.301311802025
27,18,1222.4842389279493
32,13,2637.760735925877
43,17,1511.909834011678
47,27,4714.4049828349025
3,17,1836.0973532709295
30,45,1609.390069787788
54,10,528.6068530545738
7,13,1397.249007581242
7,49,3230.3697311807464
48,18,1683.5159908470962
15,19,1111.8367738607265
19,27,3265.504135612189
46,46,4180.96281069774
11,45,1107.8736720375973
9,46,820.3039146021254
8,27,4026.2517541600164
14,13,3600.0694408545605
22,27,3123.423028515115
27,17,1868.3775838727124
2,27,3009.3831059047825
17,35,2117.4279929680965
38,19,1381.163269904953
7,49,3135.1177657513017
27,13,3562.218725063937
27,35,3904.4101550273026
40,45,2270.8065438370177
11,13,1490.993282085667
50,46,1725.1588297956773
12,46,2791.577538677964
34,27,2929.7952303195652
11,35,756.922342454616
30,27,4362.155958620156
34,17,2521.4835267554117
45,17,1402.5349845092542
42,35,519.6553423002385
25,45,2779.8384776357493
29,46,961.8980243526382
43,19,1451.4555434807842
4,10,-166.3351201748294
49,27,2130.2627545945825
39,18,2729.0096636229255
58,45,1824.885263350228
22,19,-604.1435908359442
31,17,515.9608581412374
53,27,5325.051814355628
37,35,2197.9777428713605
7,35,1523.7343120308824
52,18,3190.4778954448984
15,45,2935.5779932763458
2,18,2210.860092652859
16,35,1046.0929606268282
55,46,2799.170581398319
57,18,4099.339033867262
4,13,274.09121475400457
47,19,-863.7083532660902
14,19,2778.974810360237
37,17,2489.184766722603
25,17,2675.8177249599794
57,46,4257.034525044492
29,18,2270.1352074452752
46,27,5570.4743034004005
43,10,1347.8482209078059
1,27,4959.94897533962
46,18,3284.9667969973043
23,45,1687.9986436974368
38,49,1145.018961070241
60,18,4217.727763727141
55,17,3558.9956136282244
39,13,509.1583905271134
20,18,1649.8207186037976
21,17,1276.8098206967566
2,13,1231.455584499579
19,27,3264.2730062110813
38,35,3698.7649816858066
22,45,1865.0854945686656
11,45,4035.6907880986364
12,27,4454.976349338055
14,49,2053.688513304023
34,10,2368.481691095718
4,27,4372.222028017659
59,18,1918.3336132782408
33,18,2191.4077063608183
32,13,1702.54889698234
13,27,5087.7198234335065
22,13,1399.7314005478447
40,27,2663.2011211505164
55,46,851.5146295023699
20,10,-798.4053511238387
28,45,934.4946730974159
39,45,3176.4383726293695
17,49,2099.596015599781
35,18,2301.9781551374745
40,49,4292.54631825
31,18,2776.544974860776
41,17,2648.754742451485
38,46,925.1188786937248
54,27,4737.889469512625
22,18,1032.1420722999087
59,13,3445.62932303079
37,46,1798.0476976623495
42,13,2071.708011614566
