Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
22,13,3583.1235747779865
42,45,3901.9879326573423
56,27,4399.579420786612
40,17,3089.821094391104
50,13,3810.7765575973185
14,13,3034.030474501211
15,13,3083.72715143642
18,27,2893.4420948012903
26,10,269.9683268780696
58,18,972.0684567837651
19,13,1401.3286900801247
26,17,2081.26636665906
24,27,4109.912452869408
49,18,1346.5009341833436
32,45,1514.5567395069177
36,17,3127.2338255639193
17,10,368.27157077908015
22,13,2027.0791041321002
26,18,2518.80292439249
15,27,5187.568797377279
16,18,1356.3200518826823
54,27,2978.240304296586
36,13,1642.1057978897913
28,45,1982.440219422973
9,13,1003.8747767495952
29,17,2059.2872424158168
8,13,2072.024006786438
59,18,581.9211765717793
23,27,1989.4693789625555
15,18,581.814573227633
47,13,1543.6793991726174
53,19,382.019182581067
59,18,4048.3063430624497
53,35,650.8156272442388
51,17,3795.179044277771
4,49,654.7459421289717
51,49,2895.966325813997
14,35,2419.3777077563277
6,45,3678.5271620539716
25,46,3109.09552399988
49,35,1340.7512673643673
15,35,2072.7184115016776
43,18,1190.1002456839437
18,49,3112.4205006691777
31,13,3991.718033766912
57,35,1936.4607082070982
4,19,382.42363276020353
54,46,2021.808927529378
41,13,3895.9475210268183
1,45,1645.3443020074121
3,45,1647.9591477487227
28,45,2014.8994567912598
37,17,2101.5376496508143
3,17,3719.980138049875
51,27,2946.990014851754
40,17,1726.6944897447597
32,49,1443.4569953887558
49,27,2242.506980839182
54,17,867.9853117027551
9,17,584.4617719538933
45,18,3805.5278453423543
23,18,2984.6249389013606
59,17,1720.4848342299983
8,46,2073.534315346452
16,49,2532.419438466274
16,18,2991.5827525894174
32,35,2568.235693572945
22,13,666.088781196637
31,18,2501.4812983653865
58,49,2555.5095147794204
48,13,3142.70487663045
36,49,1124.472771930928
30,35,1193.2712791857944
3,19,571.3165832923911
28,27,2984.746799153856
35,17,3122.2470307272756
15,27,5846.347860338657
33,19,281.0231022249268
56,10,270.34132780026033
56,46,793.8835587316935
30,46,793.8835587316935
15,17,1622.0933673637337
44,18,2501.422792068596
1,13,2379.0627020112647
3,17,2404.5220376351035
50,27,2699.368054483477
16,10,569.349622787156
60,46,1647.9970209227663
3,45,2418.0930429463506
56,18,4044.458848845177
33,45,763.1038673065303
27,35,1559.3757520947113
22,46,3678.0524163868245
24,45,2627.4836877643247
38,49,658.9351275529548
48,13,2534.571952211211
58,18,2560.5517744767726
32,46,1444.277801918606
29,45,4011.868793329706
39,18,1330.0751794738937
38,17,1911.0618031284246
47,13,1742.9439786156418
27,27,1003.7186792654571
57,27,5710.530401072577
55,46,2537.7411555181516
6,18,1963.708829577029
1,19,282.92313960036654
55,45,3138.4592376606156
52,49,2548.2212545666825
15,45,1292.1422726444462
30,27,1069.5735471935272
42,27,994.6505842695416
28,35,907.0769797462707
34,49,1645.6114669671506
12,27,3005.905592071084
13,19,203.2543569255494
7,19,285.0967682328752
28,35,3032.37621088024
10,17,2749.60601637479
25,13,2800.9920461194315
38,10,568.8693185608578
13,49,3570.9181318342826
20,27,2714.587759113023
53,35,3133.1998746572
31,13,2466.0744035995444
1,17,3014.0390900698503
37,46,4011.5726808256627
42,49,2901.054874158601
16,18,2453.0806935749456
41,13,789.4154001679104
34,13,3764.488208085141
15,18,2377.324528424005
42,19,276.1649633122108
51,35,3727.730783740687
36,17,1548.4831352486817
60,49,1304.1953332927874
3,35,1900.058776095517
55,45,4114.796741476364
1,10,568.1420536553072
58,13,2523.4828219588417
21,17,3961.272174922174
41,19,463.2653256209687
10,45,2944.341981872087
53,46,2598.1380124888137
28,18,3024.935296827141
44,45,1364.9590156686872
20,18,595.1051676766032
44,17,1683.2740330730853
17,49,3745.946640387653
1,17,1925.9079611496622
12,27,5846.347860338657
35,18,582.3725642090754
47,19,383.2117795796561
53,35,1649.3206236217238
45,13,1397.9934959926547
42,10,254.51381764031413
4,46,2841.696108104406
30,27,5846.347860338657
19,13,2837.0208838784333
57,13,2922.5379474819993
25,13,1641.5583049605452
22,46,1002.9894727702089
51,13,1949.6319758383245
48,27,2935.9616581029404
39,35,3140.7019868461193
48,10,570.7064392192293
23,27,5194.701498940906
35,27,994.6505842695416
1,35,3582.008003333746
20,10,131.10546305786946
35,35,1032.5619985144142
32,46,1447.2359793966668
24,46,2875.538801422613
42,35,1819.429196985037
46,46,1659.0650893715115
15,13,2417.376531295611
8,19,131.10546305786946
50,49,1374.238008469375
36,13,2009.7221998067498
57,27,1069.4143604500568
21,18,598.1087470763104
16,27,2860.106206234104
9,27,1065.1957704049494
1,10,425.9415207452346
33,17,4053.651794758265
12,17,1907.8030962718954
7,13,1541.414360067856
48,10,464.88815722012305
55,35,909.1343352237603
8,13,1076.059429102394
34,35,3807.367687698105
33,46,1756.8003174034925
13,45,645.5189513411282
12,49,3851.0800442093564
6,49,2555.351194349928
16,19,568.6055629398263
36,46,2600.730263187784
36,49,3177.1771470218055
13,45,1361.9588256097943
17,35,632.9124992015678
56,45,3131.6344209423037
9,35,2734.942503975057
2,17,2733.875580568156
34,18,1822.2641643119214
11,49,1516.5134815885797
9,17,3585.848116008147
29,27,2932.0144259011086
19,17,2838.9588908829796
15,17,624.8879141568096
38,46,3817.6326631006505
14,27,4091.802772048635
48,10,224.4079226694148
12,13,3743.2012242329274
43,45,2892.3892027301486
17,19,368.6714180031355
5,35,3997.607648426026
10,45,2958.450093529679
6,17,601.1025039173624
32,18,1988.3495983991274
56,49,2898.5485433610843
36,18,2995.41010449131
16,10,219.3084252047558
10,18,582.2659608649292
37,17,1360.189282514774
31,10,568.5607210535235
49,49,2065.8564350643937
15,45,2450.546273692622
32,19,497.0403527033227
59,27,1443.0374285576213
29,49,2529.3781737160975
37,19,465.44780271509075
14,18,2378.802809787001
2,27,5846.347860338657
8,35,2996.3372937191943
6,45,3845.831636096897
31,49,1317.61794363128
31,18,1622.5240840336812
58,17,2603.2005418552008
53,27,1069.5735471935272
50,46,3147.4178414593043
42,49,3721.653211556841
17,45,2542.9443725583033
51,18,4026.1163539573836
41,10,378.64868627096774
29,17,865.0994733622035
8,19,380.635104320564
40,27,2498.2806031251903
14,18,2393.8683293450813
47,46,3609.7890663735634
3,35,3712.736914946108
13,19,516.6300426522376
13,10,569.9969097923296
52,46,3159.7373493031755
11,13,3035.4971559503756
8,13,2403.7803830698817
28,18,2514.756268689323
29,45,4077.6304555584425
29,27,5846.347860338657
2,13,1190.4783135105506
56,10,512.7696578472539
54,49,2023.6975940192067
51,35,1902.2761005347538
38,13,1397.3083718011733
20,18,3847.9491384891353
53,13,1992.8336335525478
13,49,4033.6861874244355
58,35,3842.8558966165288
31,19,131.10546305786946
35,18,1974.7440456328286
37,18,3068.974840317978
7,27,5846.347860338657
20,45,3088.757581244529
59,35,2761.810968878492
17,17,640.3989857364394
28,35,2568.7344289150133
35,17,2557.23202915327
36,13,652.6480162843837
34,18,2558.2412009440095
51,45,4257.435077756823
31,35,2848.5318649468354
4,35,1538.572287951999
14,49,911.1031585051684
36,10,413.5550486588719
39,19,278.8515575847566
57,49,1644.57621968365
57,46,2077.538869487811
18,46,1749.9040506108463
5,18,2336.801053330337
47,35,1967.964097496533
46,35,2042.5061287374065
29,45,1074.7435684853951
9,18,1703.3991375689043
6,27,5846.347860338657
19,10,413.4584436416189
15,17,2435.427782176652
51,13,2794.4334204929933
54,13,1644.5539065360013
1,13,3713.7524656049936
7,45,2930.5142136773416
50,35,1879.5373943389357
40,35,632.6765612192468
10,18,2670.1745571976357
51,13,3126.5247502232605
17,45,1079.7555438255686
21,35,3094.5942041422663
4,45,1644.796809078166
23,13,2026.2415805552248
24,46,1333.407259723475
56,27,2932.5234369582668
51,49,1010.2604256653468
58,27,2848.5122480699883
20,13,789.4959375459201
51,18,1966.3061437879835
16,27,2502.525475604695
40,49,999.5516844311118
17,35,660.2489237818543
56,35,3132.500231400353
32,19,284.9511030116705
2,49,3681.5638752143077
39,27,4107.034363692276
35,17,869.4889360597662
42,19,563.8527539622359
23,46,1646.0817485387765
10,46,2036.9694876533606
11,13,1517.5793472409766
6,46,2391.1169076733354
5,35,4016.1993389426643
2,10,495.82862859240566
6,49,2068.904269492457
56,35,3935.530370248866
2,35,1644.796809078166
6,35,2796.272859621361
14,45,2416.8203767347572
12,17,3765.27749647093
36,46,793.8835587316935
21,27,5846.347860338657
40,45,2556.3422992103538
54,19,278.8492162519316
9,18,2736.9631470859376
30,49,4024.9364657434216
55,27,994.6505842695416
58,18,1873.0809455455826
39,13,3092.786098278702
28,49,3069.812183823314
8,17,3756.1597961473954
35,45,2882.7439382699527
22,49,643.8385815768421
34,35,2598.5516921720846
15,18,3718.886555477328
34,10,569.881240881159
45,35,1927.308083005198
4,27,1001.6147546454974
22,18,3405.0560611287196
45,17,1646.5808351038304
43,27,5847.626511678275
60,46,3877.2522903818167
17,27,5846.347860338657
54,17,2006.9282666639433
55,13,2027.395536807949
6,17,2467.8259345886468
48,27,5847.626511678275
58,27,5847.626511678275
25,45,3596.615625720382
50,45,1501.5382508045327
35,35,2627.1780602361764
9,45,3644.1764839264447
16,13,1388.843512403891
11,45,1085.8962202352266
47,27,2992.8970965449703
42,10,275.01006471114806
55,27,2698.859043426319
8,49,1943.8381128170754
57,45,4035.884715506009
12,18,3369.0869669671247
59,17,772.9574975733835
53,46,645.9680635167438
51,10,131.10546305786946
56,17,3143.1719811057105
12,35,842.3119668920282
15,35,633.1402014143781
19,46,3875.0876658130214
15,45,2449.2333001807115
25,19,231.83514010952032
57,18,1902.0342093556676
33,10,568.70711871856
34,27,5847.626511678275
4,45,2017.638940897367
35,19,131.10546305786946
31,35,2643.396652031802
56,35,1617.7765574003847
53,46,2598.3165780475542
39,35,3665.95169732104
17,19,251.34915069409232
20,46,2045.3372073606267
41,18,2550.9180296954855
52,35,644.8332551607605
39,35,2081.1636752515114
47,45,2855.6684203733535
13,10,131.10546305786946
39,10,187.06811630153993
28,10,272.7884885318959
9,45,2014.6185156090548
51,46,1563.391601141276
49,18,693.5833392047796
23,13,2835.389862284731
1,35,2738.453012755085
12,27,2887.670179096422
28,19,279.8942973080437
37,18,1375.7303626906162
2,46,1644.796809078166
37,46,672.5217401560826
43,46,2084.703249992626
8,10,569.7347910639961
34,19,570.6318405997315
19,49,3093.9967070207113
55,18,603.8417169296343
27,49,3734.7306546213263
57,45,2543.5316873093984
47,35,2596.5284557908376
15,27,1407.8803443280929
5,18,2328.5198352065768
46,46,1631.835850110073
27,27,2813.859870925275
51,45,1719.1634409677522
33,13,690.3163784486453
16,27,1315.8528626416262
20,19,278.8515575847566
36,49,643.374941381711
15,27,4097.08649148425
52,10,203.3007863455025
22,27,5709.251749732959
15,45,2493.4010066946694
13,13,3068.3425703206435
4,17,2024.0576801325847
31,19,568.315961295976
59,27,2483.1674813386603
29,46,2609.75202921287
15,35,2449.5362264421137
41,49,2549.6374607014136
48,49,1558.4942156123711
39,13,1009.4596044669277
8,13,4022.9178981483337
21,49,1713.4214218507745
58,35,1044.842352128317
8,10,423.5535091859293
47,45,1985.2655437866943
18,19,369.4200038977968
41,13,1542.058839838078
27,13,4105.309363116503
43,35,3128.0842997584605
49,45,1354.639875751474
55,18,2853.53029348175
49,27,1066.8214509981813
22,27,5846.347860338657
15,18,1276.2375176233224
54,17,2915.4659549460875
5,13,652.4325666294083
45,46,3947.084556528193
57,49,2007.866673600557
41,10,568.8587498884284
21,46,2052.236417484151
51,46,783.6673114965972
33,46,1659.1252453367235
38,46,3954.9461864588375
56,45,3120.369349508714
41,17,2007.3546266877247
60,27,2608.998080633523
47,45,3607.417033677719
1,13,2732.971592531721
8,46,1645.3443020074121
38,27,1001.5328054430454
32,17,2571.4502016533183
34,49,1659.2352579259823
47,19,568.632520099062
18,35,3037.913757976912
39,19,447.2572155817597
55,35,1999.111687534153
35,49,1000.3239786754098
44,35,3930.1122208494967
1,18,3531.042917196501
39,13,3141.889827434383
32,18,2524.9769604612297
33,27,2930.9618387261235
50,49,1300.5675010384473
47,18,1545.5454545335347
57,49,2543.623002095639
44,13,3123.214531633739
59,18,1117.7728622291731
3,27,5846.347860338657
46,45,3096.615341898603
39,45,2901.455376961638
36,35,1175.3148137677954
55,35,3142.06516949881
50,10,131.10546305786946
60,13,2515.7350552964795
54,49,3953.7925737576293
59,17,584.7960775108498
7,13,3029.024021430372
51,10,131.10546305786946
14,17,1658.9437999603917
21,45,3093.9187770631916
40,35,1095.1291257877292
5,35,2384.122616048354
13,27,2990.302954164376
34,27,4179.290926689474
55,18,1969.340306021524
43,18,2719.1537123095186
58,18,1639.6325937883628
60,45,4031.1559520534274
31,17,2850.626169596522
47,13,3094.896471785826
60,19,131.10546305786946
6,18,3792.8969551604205
26,27,2937.4382499392027
59,49,1354.4559684247413
9,46,645.0635144205098
6,17,4000.479117862623
44,46,1958.1164430611336
19,17,3823.8646287015085
22,17,936.724488358338
54,27,4259.2065038765895
25,45,3090.471961428281
59,17,3081.0976457219326
37,17,3083.1265590930097
56,35,774.795359536138
44,35,2875.9889239317145
26,10,570.971053755531
43,18,3685.8557105558393
33,45,1646.6126698586597
53,27,3117.1284285495267
56,10,366.3467294952767
15,49,2441.2309954516113
33,17,1922.1573337091627
39,10,242.7597057373268
19,17,868.1967131231469
1,35,2955.0458713751805
12,35,3724.084559743466
18,18,989.7693468842245
19,17,2033.7247731402638
42,49,644.624274771095
10,46,1976.5389007852239
44,17,865.9883465265543
10,46,2766.2089993181767
13,49,1645.6280385765137
52,13,4080.7569512746704
56,45,1713.1934275982794
43,10,240.80525782527909
29,35,2903.4896228956336
6,13,4015.1352550239767
50,35,1412.5086410266729
59,13,3959.0001282284234
40,27,994.0803407302642
50,17,3096.3201551480615
51,17,3118.298753463095
30,18,1547.1532997477645
15,13,1624.6632845080062
12,45,1009.9030380577486
46,17,4113.486185033033
49,10,167.23001068443799
57,46,2544.3657668367487
59,17,1451.0422397657198
9,18,3749.9822662669926
30,35,2020.6443923931613
9,17,2623.8194137875266
17,27,2860.6152172912616
42,13,1408.037947139676
2,19,277.89340428488026
34,13,3143.0805628829985
38,45,3139.292408426034
33,46,2617.006684923964
29,17,1349.5599913795675
27,35,774.8758969141476
40,13,1559.110779178316
22,13,652.6602688422186
51,17,1726.2060649708583
20,18,3012.2405747705097
50,35,1977.7004632242626
2,49,643.0406358247544
49,17,2514.884688204186
26,49,2527.043371534088
52,35,1924.915122111504
59,49,643.8263290190074
25,35,3725.1198486301173
23,27,999.6996923135953
53,18,1638.9117188663618
19,17,2035.8254000376837
22,46,2045.1703126437899
41,13,1548.795246952249
12,17,3861.337531174506
17,13,3069.569665959754
11,45,3696.1134606550204
51,35,2539.0117357263834
49,10,241.96272697861502
56,13,1980.4292866069984
13,27,2935.9616581029404
60,35,1963.6342553131024
38,49,4058.1923348912032
29,13,2537.433201196624
13,27,4252.081495804886
26,18,2440.2668701209996
31,10,412.20166351806074
14,35,1178.2530024659163
34,45,2900.8334646227054
26,13,2500.7367279450536
38,45,2703.3745647090623
11,46,1936.9950896018456
60,27,2937.4382499392027
21,27,1001.7687434253662
12,27,5709.251749732959
47,46,3806.441634331965
57,45,2022.896647788529
14,45,2000.637196764942
53,46,3147.367373990858
28,18,3568.721046316219
19,35,2514.693175089171
54,19,413.0865254083103
8,46,1335.120343428647
5,18,2356.70036170628
59,46,2029.0065695843184
5,35,1625.651569404476
24,18,731.9262519310832
42,18,2613.4133841188286
53,35,774.795359536138
45,19,420.84614153648084
46,46,1891.1885096530789
20,10,569.7347910639961
11,10,131.46787868797767
8,35,2855.8678974410664
17,35,651.2864742210993
32,18,2505.082801011115
42,35,2602.8296125352063
1,35,2734.5319873925014
55,49,4115.128385041686
25,18,1492.5074031736453
14,17,3041.828677472001
10,46,3730.1503523643287
11,35,2385.7136483005606
38,18,737.6962259527709
30,17,3041.890747721617
15,17,3089.332219853752
55,18,874.4474683285704
12,35,2397.735179663666
21,18,3764.954609386806
56,35,3534.267593723227
10,17,2409.5429725664503
32,45,3035.8620840030994
51,18,1625.18302443297
50,18,2522.726228314559
19,49,3810.0601722799925
21,17,1654.183806132838
31,35,2527.7157099868296
2,13,4092.904823941553
29,45,2855.3367694010817
17,46,3700.2653052826213
12,45,3021.4854806545195
53,27,4225.009742865926
30,49,2616.89175171479
56,27,2960.071492927951
27,18,1994.9791551782414
18,17,2710.234401138978
52,19,570.4616794616819
25,27,5219.499983532599
13,49,821.6917565844586
57,19,570.4616794616819
40,46,1355.277450011194
14,19,131.10546305786946
19,45,3072.1598594059155
28,19,370.86859408494075
13,18,2417.7306143801015
48,13,1350.8781134770613
7,18,2335.7356915954424
20,46,2073.3157779842945
12,10,238.47470560614371
24,13,2584.3543548532307
59,49,3780.3718732681423
57,45,1964.1907348329407
16,27,1064.9326569084953
17,46,2540.9323995161903
15,18,3038.1205063876682
24,49,1447.148501106884
47,46,1539.4066115586677
10,49,1003.0721209870843
37,18,1362.4779133330512
43,27,5847.626511678275
36,17,1519.6224476038788
14,45,1295.10397807203
32,13,3624.9782163602977
38,19,504.0031798642238
57,17,2536.2008546305174
41,19,511.4748941263281
56,49,980.9202002082573
13,27,2978.749315353744
55,35,2552.4787081156214
49,45,2597.178368766216
29,10,131.10546305786946
3,13,3321.2555595386407
45,49,1445.9668115741183
38,10,568.8587498884284
56,46,982.8400064367491
48,45,3185.3555405866036
3,49,2924.2749744233415
56,10,269.38317450038403
43,27,2854.989324526007
27,17,1644.7390407856935
3,46,3339.142337347608
23,10,131.10546305786946
22,45,643.8229872312979
42,13,1643.430790025304
24,46,1378.6660299834602
60,35,2907.9600518164107
8,13,2993.972959426617
59,18,768.9500633189632
60,10,570.9685579475628
27,17,2534.606022494861
14,18,1267.409557534025
20,13,1010.2647971011008
29,18,3868.6715295197237
56,46,1621.1288495942997
20,19,162.49991072216739
28,27,5846.347860338657
1,18,2355.537088875572
3,46,2949.226401505379
22,49,3585.4410451899907
21,35,2548.1955787107463
31,45,2528.1373435420355
21,35,2565.7716189713137
22,27,1003.9546172477781
8,35,1562.7265608032626
17,18,2493.1495511191156
30,17,1533.4973541200625
50,46,1546.6517830517569
42,49,2616.5467086346716
12,35,3548.5644121703353
18,27,2937.4382499392027
23,19,568.9657441091178
12,13,3850.3860171040055
40,18,2479.5224282142894
48,35,1297.4017496198899
54,13,2875.137025516185
16,10,131.10546305786946
45,18,3715.0257214009234
52,46,2606.893961808349
1,17,1255.8179079673382
52,13,3949.4309370750434
58,17,3160.4083126225323
2,45,1644.796809078166
28,13,3885.2895091947216
19,35,2019.257607033121
46,27,1430.014194313671
43,49,1645.6280385765137
39,13,836.6373565705098
55,49,644.624274771095
7,46,1978.0142002246032
8,46,2406.2152482978213
56,19,131.10546305786946
45,45,858.8965363191284
17,18,3016.06133078468
44,46,1370.3474692441036
28,27,4805.392961230542
36,49,3147.828739922305
7,45,1919.4274673560878
36,45,1954.3400962428582
11,46,1058.73350069394
40,49,2536.074091123699
18,49,1549.2343739200978
54,17,2753.214154389861
42,45,1419.5115178128494
39,10,154.00981384355498
9,27,2861.7690206326033
8,10,368.81708651320884
8,35,3659.0955434526386
20,17,584.4617719538933
35,35,1105.5226922910238
58,18,3093.7676666027737
58,46,1645.843169686747
27,46,1560.705089227426
32,19,238.77781578205585
26,35,4116.029326811407
31,46,1372.305817338109
11,18,3465.1891925960863
58,17,1565.9349934501984
33,45,3612.531812878053
16,49,3081.2031606299506
29,10,569.0761161639847
18,19,131.10546305786946
11,49,3628.53410826511
42,17,2068.3775703159904
23,46,2838.4980448786496
55,27,5847.626511678275
46,13,4115.12193506518
1,46,3036.992436053157
5,45,2410.5334627470766
43,17,2916.166832086601
12,10,386.54718339918685
1,13,4020.3267908170337
13,46,2059.002073692619
19,17,3886.618991593982
56,19,494.5666582402571
6,10,465.91776635019875
56,27,2937.4382499392027
45,45,1835.930961959007
16,19,131.10546305786946
32,46,1938.300405038379
7,46,2039.013136688184
14,45,2438.104126830136
46,27,2992.8970965449703
7,35,3563.4915964323313
41,46,1647.1167334193242
60,18,2029.043437538688
38,17,4082.2003404659336
15,46,1205.9609171535656
60,13,1996.399408310287
55,35,3937.9066626208078
2,10,225.24332448805993
39,49,3753.633162856221
34,35,1166.6036146178799
20,27,5190.349623873455
2,27,2861.7690206326033
40,17,2163.0395215056424
43,46,3109.412158309093
58,17,1385.7910784285352
59,35,651.0066115501157
30,17,1562.706465242854
14,17,1551.0014547185006
28,18,1640.6900317968705
16,18,1322.2315847111965
19,35,905.9042690553295
21,46,645.4100725353012
59,27,5847.626511678275
3,45,2944.103243573488
33,10,557.6658231718392
42,35,633.9258946086309
59,35,1179.784335242431
31,35,2059.617396169692
50,35,3860.432157671588
39,46,911.2172540569769
55,13,1943.800130335292
36,19,279.7213043582119
5,27,1978.7997665036157
45,27,2889.2754506893525
39,45,646.6512026501725
37,10,250.58296072982995
60,27,4252.081495804886
35,46,2042.1483280377333
6,46,2034.124156243524
42,18,2472.687892104991
37,49,3146.273613204359
14,45,806.4158178099075
51,49,687.9539696013226
33,17,2696.7290167077094
8,13,1847.594250354944
36,10,383.6779031191883
22,19,227.65321695326492
44,13,2039.8140733165894
56,19,217.5986037488856
47,10,274.33548482927074
27,10,209.57751005452872
10,49,665.3130482572665
40,45,1284.7713230783668
41,13,3602.384896124613
38,27,2863.122698412299
12,27,2860.106206234104
52,17,1357.9819979074125
20,27,4398.300769446993
16,27,993.7460351733076
32,17,1921.9821209135782
32,49,1011.9363498297687
39,18,2722.6230102724785
34,17,2734.8048701687826
14,35,651.3241863281896
55,17,3947.8694356726246
50,10,460.97243661535003
13,49,2519.740184948456
1,13,2379.1708608580216
54,17,2891.1745902258713
13,45,2024.1243607052995
18,27,4729.2045075746055
41,13,2550.2997137408124
52,27,4067.517936205951
55,35,633.9258946086309
9,46,2094.732495108137
19,35,1727.2667973587913
12,18,2341.164638278576
15,19,571.4867444304407
36,45,770.943426516276
25,35,2874.246406549343
6,49,3008.103417989317
60,46,2962.6855876723116
49,13,2497.9927162889544
17,35,3081.436071250531
6,18,2385.9432830414644
45,13,2836.392190774046
47,19,412.22433319595797
6,45,3986.44906786737
21,10,269.21018155055225
27,13,666.8720426316113
40,49,2098.15280900952
53,46,3145.232664516512
23,49,696.2239686775679
16,46,1657.2912534348902
26,45,4098.3963251118075
13,10,131.10546305786946
14,49,2420.709563283632
10,45,1953.3545216319135
16,49,3073.1630770945567
20,35,2020.392866730372
43,35,656.7486384357865
32,27,2866.62802223696
23,46,2851.1370919492024
24,35,863.9313494803297
34,27,5177.326784847975
31,13,3637.3034635597533
33,18,1641.4370788408235
26,46,1966.1771523787856
20,27,4254.608704264041
5,35,1647.100161809961
22,18,2479.274074173517
56,46,1932.1644261993827
19,27,2988.2436305124425
39,45,902.4120295506295
52,18,945.0656958730759
50,35,3147.3214291706954
42,35,2561.8062666281344
53,13,2531.524147905833
11,17,1661.5255024829758
11,27,4071.6617949477954
60,17,1974.2468713152741
36,17,584.3446898735535
25,18,3036.5932574233866
23,46,3054.5017354849865
5,35,2424.296494410055
6,18,1981.9374830904803
52,17,2530.4631506911956
7,18,1356.8454984975876
17,45,684.6965530938785
22,45,2753.177097101128
41,18,3060.738778673493
38,35,652.1355473031523
52,46,1087.1061228049934
58,19,568.79471994136
16,45,3054.7749045830833
18,17,973.6006427081177
22,18,2629.9405935006275
43,35,2893.7542167069473
34,27,5847.626511678275
56,46,1075.6502190896604
34,46,1957.3937907343911
1,35,779.2587744966415
4,35,649.7907976545223
4,35,907.0769797462707
51,49,1708.492788133658
26,17,3035.4203275034397
4,49,2091.486885292057
43,18,3627.3375380583484
28,10,371.39845272398424
6,17,2024.0576801325847
23,18,1993.4816894740723
36,19,494.6138633777637
56,18,993.1362326879799
10,27,4390.899619882015
14,45,3027.4864700333287
18,45,1557.4716804958734
8,17,1651.585532000891
43,35,3923.5804713914736
33,10,251.711765646713
24,10,368.19108138094424
5,46,1646.6126698586597
41,35,1830.534799881027
11,18,2695.1788028937335
5,35,632.9124992015678
44,18,3076.554873844047
32,49,1331.7715493450667
18,27,3103.6038921291847
43,35,3972.0011971662343
19,13,1727.6148344435612
31,35,3081.376442473536
48,45,778.1722095307668
24,17,1375.6078381845093
46,49,1920.4562753084192
23,17,2522.0506145300883
14,18,2362.6009164706834
30,49,2938.2986549836287
28,18,1960.252357969709
24,35,2079.312887089752
33,49,1375.2371594229687
32,46,3086.267775747006
16,45,3599.3218349994936
26,46,2537.9022108697263
29,18,729.5168351555734
20,45,2784.8228766448574
46,46,3156.513994315675
28,45,3039.349689707428
48,45,1562.3880303374315
36,13,2066.442782100558
14,18,834.9806567255654
23,17,3686.9368983636405
56,13,800.7380282282932
48,10,154.22379437140572
48,46,2547.027555040975
29,49,912.5865258933095
22,18,835.0492483544184
1,13,2399.4012489028482
43,45,3956.7282194701825
3,35,2421.524630132174
11,27,4950.702100054678
41,27,5736.072277356995
38,17,2700.472343156875
27,18,722.4347508386988
32,13,3071.3169493927935
43,17,2028.5137698854255
47,27,5847.626511678275
3,17,2410.793151410145
30,45,1556.4910506359424
54,10,271.4701327171434
7,13,1683.295836187663
7,49,2959.206219313198
48,18,1105.166162074705
15,19,367.4079421704269
19,27,2936.929238882045
46,46,4103.985536015735
11,45,1094.0475486457358
9,46,847.2022785564644
8,27,4252.081495804886
14,13,4069.437194704354
22,27,2930.9618387261235
27,17,2579.8104334849645
2,27,2871.455973996602
17,35,2546.3922125462022
38,19,384.77214686074217
7,49,3018.281987022258
27,13,3891.8528978784075
27,35,4110.789482668431
40,45,2066.084290129421
11,13,1936.6190884477116
50,46,1499.4367584721351
12,46,2778.1408893394687
34,27,2862.278031689761
11,35,1015.2041755343248
30,27,5187.568797377279
34,17,3142.9231927588567
45,17,1897.5046812024116
42,35,633.2468047585244
25,45,3041.3585383511545
29,46,978.738171494268
43,19,385.6447968881429
4,10,197.50754020047748
49,27,1069.5735471935272
39,18,2048.158013925275
58,45,1645.843169686747
22,19,131.10546305786946
31,17,1015.1312863462217
53,27,5847.626511678275
37,35,2539.03726026324
7,35,1711.0320031815727
52,18,2610.220260312176
15,45,3083.4988781652705
2,18,1918.8890285387333
16,35,1163.2847195499257
55,46,2881.1434881763817
57,18,3688.7758014286314
4,13,671.2619423113781
47,19,131.10546305786946
14,19,569.4794626340195
37,17,3148.787712150507
25,17,3622.145529376129
57,46,4180.123285965644
29,18,1963.9140318708514
46,27,5847.626511678275
43,10,495.04856065222236
1,27,5846.347860338657
46,18,3079.3922500855865
23,45,1646.6907798974755
38,49,788.7575086739821
60,18,3799.687240559786
55,17,4104.173619054673
39,13,791.8682711631153
20,18,1272.3249700202055
21,17,2023.7774437320486
2,13,1545.2214782269261
19,27,2985.255810211014
38,35,3979.1354520143814
22,45,2010.9149199279034
11,45,4056.9903134845704
12,27,5740.797526539137
14,49,2029.3964722891496
34,10,569.0394796989074
4,27,5219.499983532599
59,18,1343.292070094282
33,18,1648.2273160446773
32,13,2038.3630989742305
13,27,5846.347860338657
22,13,1926.5604965139005
40,27,1434.7220858204819
55,46,666.7344073270616
20,10,131.10546305786946
28,45,901.5273847640809
39,45,3629.838698182085
17,49,1984.5089955889932
35,18,1904.4725904176864
40,49,4110.6323006659695
31,18,2466.08213938897
41,17,3107.6912016574497
38,46,796.8471106824305
54,27,5847.626511678275
22,18,581.814573227633
59,13,3918.3910341464234
37,46,1649.388648106895
42,13,2528.0191494468436
42,17,2526.790134288025
27,35,1462.91605014192
40,18,1112.9147147135936
45,27,1270.2503970384591
47,19,209.16281842123593
45,35,3951.189745292778
3,45,3781.209942904436
49,35,841.3263564278709
60,27,4254.608704264041
26,18,765.9157007233645
46,17,3675.223019292071
37,19,510.9859591479806
3,17,3924.023707165757
30,45,3932.110304332621
32,19,370.88093855877355
